"from","to"
"HEXIM1","SREBF2"
"HEXIM1","NUFIP2"
"HEXIM1","TAF2"
"FTSJ3","HEXIM1"
"AR","HEXIM1"
"AURKA","HEXIM1"
"AR","IFI16"
"BOP1","IFI16"
"DDX24","IFI16"
"GLYR1","IFI16"
"IFI16","KIF23"
"IFI16","MKI67"
"IFI16","TOP2A"
"ATAD2","IFI16"
"FTSJ3","IFI16"
"FXR2","IFI16"
"IFI16","MCM3AP"
"IFI16","NUP205"
"IFI16","PML"
"IFI16","PTPLAD1"
"IFI16","SUN2"
"IFI16","MBD2"
"IFI16","RRP8"
"IFI16","USP36"
"BRCA1","IFI16"
"ACTR3","IFI16"
"GLTSCR2","IFI16"
"IFI16","IFI16"
"IFI16","MCM4"
"IFI16","MOV10"
"IFI16","NUFIP2"
"IFI16","SAFB"
"IFI16","SNRNP70"
"IFI16","XRCC6"
"IFI16","PSMA7"
"IFI16","PARP1"
"FLNA","IFI16"
"IFI16","RFX1"
"ACLY","IFI16"
"IFI16","TOP1"
"IFI16","MCM6"
"AP1B1","IFI16"
"IFI16","MCM7"
"IFI16","PRPF3"
"IFI16","QARS"
"DDX5","IFI16"
"IFI16","IGF2BP2"
"IFI16","MAGED2"
"IFI16","TUBB"
"GRSF1","IFI16"
"ENO1","IFI16"
"HSPA9","IFI16"
"IFI16","JUN"
"IFI16","YBX1"
"HNRNPF","IFI16"
"IFI16","YWHAZ"
"IFI16","PRDX4"
"IFI16","KPNA2"
"IFI16","SMARCC1"
"AURKA","IFI16"
"IFI16","MEN1"
"SYVN1","SYVN1"
"SEL1L","SYVN1"
"SYVN1","UBE2D2"
"SYVN1","UBE2D3"
"HMOX1","SYVN1"
"PSMA7","SYVN1"
"OS9","SYVN1"
"PSMD1","SYVN1"
"GNB1","SYVN1"
"SYAP1","SYVN1"
"PTPLB","SYVN1"
"SYVN1","TMX4"
"ACSL3","SYVN1"
"SYVN1","TACC1"
"DHRS7","SYVN1"
"JPH1","SYVN1"
"STIM1","SYVN1"
"CDK5RAP3","SYVN1"
"CCDC47","SYVN1"
"PDIA3","SYVN1"
"KPNB1","SYVN1"
"SLC39A14","SYVN1"
"CLPTM1","SYVN1"
"CYB5A","SYVN1"
"ARNTL","SYVN1"
"ACLY","SYVN1"
"PFKP","SYVN1"
"KRAS","SYVN1"
"SIDT2","SYVN1"
"CLEC4E","SYVN1"
"ACLY","PAGE4"
"ENO1","PAGE4"
"CSE1L","PAGE4"
"LBR","PAGE4"
"PAGE4","YBX1"
"PAGE4","PARP1"
"GSR","PAGE4"
"HSPA9","PAGE4"
"EEF1A1","PAGE4"
"PAGE4","TUFM"
"PAGE4","RPL13A"
"PAGE4","TMPO"
"HNRNPF","PAGE4"
"FLNA","PAGE4"
"DDX5","PAGE4"
"PAGE4","RPL11"
"ANXA2","RPL11"
"ANXA2","OGDH"
"ANXA2","PTK2"
"ANXA2","PDIA3"
"ACLY","ANXA2"
"ANXA2","EEF1A1"
"ANXA2","HLTF"
"ANXA2","RELA"
"ANXA2","GRB2"
"ANXA2","PCNA"
"ANXA2","ARRB2"
"ANXA2","CD99"
"ANXA2","CDK9"
"ANXA2","CUL7"
"ANXA2","PTEN"
"ANXA2","DBN1"
"ANXA2","FLNA"
"ANXA2","UBE2A"
"ANXA2","TMPO"
"ANXA2","PIH1D1"
"ANXA2","PRKCZ"
"ANXA2","HEXIM1"
"ANXA2","NEK2"
"ANXA2","AURKB"
"ANXA2","KIF23"
"ANXA2","PRC1"
"ANXA2","S100A14"
"ANXA2","AZGP1"
"ANXA2","PMAIP1"
"ANXA2","PML"
"ACOT7","ANXA2"
"ANXA2","FOLR1"
"ANXA2","RAF1"
"ANXA2","SNCA"
"ANXA2","DDX24"
"ANXA2","EZH2"
"ANXA2","YWHAZ"
"ANXA2","FAM50A"
"ANXA2","SMC4"
"PCNA","PCNA"
"CDC25C","PCNA"
"PCNA","XRCC6"
"ANXA2","PCNA"
"MSH2","PCNA"
"CHAF1A","PCNA"
"CHEK1","PCNA"
"FANCA","PCNA"
"ENO1","PCNA"
"PCNA","PGK1"
"EEF1A1","PCNA"
"PCNA","TOP1"
"PARP1","PCNA"
"PCNA","RAD21"
"MCM7","PCNA"
"MCM4","PCNA"
"CCNA2","PCNA"
"P4HB","PCNA"
"CYFIP1","PCNA"
"PCNA","RAD51"
"CCNB1","PCNA"
"HLTF","PCNA"
"HECW2","PCNA"
"PCNA","PIAS2"
"MTOR","PCNA"
"KPNA2","PCNA"
"ACLY","PCNA"
"PCNA","YBX1"
"EHMT2","PCNA"
"PCNA","UBE2B"
"E2F3","PCNA"
"PCNA","UBE2A"
"PCNA","TNFAIP1"
"PCNA","UBE2D3"
"LAMP2","PCNA"
"HK1","PCNA"
"PCNA","XPNPEP1"
"BRCA1","PCNA"
"CUL7","PCNA"
"BRCA2","PCNA"
"PCNA","YAP1"
"PCNA","UBE2M"
"HEXIM1","PCNA"
"EZH2","PCNA"
"ACTC1","PCNA"
"PCNA","PTEN"
"NEK4","PCNA"
"CCND2","PCNA"
"CDK6","PCNA"
"KRAS","PCNA"
"PCNA","TOP2A"
"HMGN1","PCNA"
"PCNA","PRKCZ"
"PCNA","RAF1"
"HSF1","PCNA"
"PCNA","USP36"
"PCNA","PML"
"FLNA","HSPA6"
"HSPA6","PLCG1"
"HSPA6","HSPA9"
"HSPA6","QARS"
"HSPA6","PXN"
"ACLY","HSPA6"
"GRB2","HSPA6"
"HSPA6","YBX1"
"COPS5","HSPA6"
"COPS7A","HSPA6"
"CDK9","HSPA6"
"DYRK2","HSPA6"
"ARRB2","HSPA6"
"HSPA6","PTEN"
"HSPA6","ILK"
"HSPA6","TMPO"
"FGFR1","HSPA6"
"HSPA6","PIH1D1"
"HSPA6","RELA"
"HEXIM1","HSPA6"
"HSPA6","PPARG"
"HSPA6","YAP1"
"ELK1","HSPA6"
"HCK","HSPA6"
"HSPA6","LCK"
"HSPA6","PRKCZ"
"HSPA6","PTK6"
"HSPA6","PTPN12"
"HSPA6","RAF1"
"HSPA6","RPS6KA1"
"HSPA6","RPS6KA3"
"HSPA6","NEK4"
"HSPA6","RNF185"
"HSPA6","PML"
"FOLR1","HSPA6"
"HSPA6","PSMA7"
"HSPA6","RNF43"
"HSPA6","STIP1"
"EZH2","HSPA6"
"CAV1","PDIA3"
"GARS","PDIA3"
"LAMB1","PDIA3"
"LAMC1","PDIA3"
"PDIA3","PLXNA1"
"MTOR","PDIA3"
"CNDP2","PDIA3"
"CSE1L","PDIA3"
"MTPN","PDIA3"
"PDIA3","PGD"
"PDIA3","SMS"
"FLNA","PDIA3"
"P4HB","PDIA3"
"PDIA3","TAGLN2"
"PDIA3","XRCC6"
"CDK5RAP3","PDIA3"
"CALM1","PDIA3"
"PDIA3","SOD1"
"PDIA3","PGK1"
"PDIA3","STMN1"
"ENO1","PDIA3"
"HMGN1","PDIA3"
"ALDH1B1","PDIA3"
"HSPA9","PDIA3"
"ACLY","PDIA3"
"PDIA3","PDIA3"
"ACOT7","PDIA3"
"CUL7","PDIA3"
"PDIA3","SNRPB2"
"PDIA3","YAP1"
"PDIA3","UBE2M"
"PDIA3","PIH1D1"
"PDIA3","UBE3C"
"ACPP","PDIA3"
"PDIA3","SYVN1"
"NEK4","PDIA3"
"KIF23","PDIA3"
"PDIA3","PRC1"
"COPS5","PDIA3"
"DNAJB12","PDIA3"
"DPP4","PDIA3"
"CLEC4E","PDIA3"
"PDIA3","RNF43"
"ANXA2","PDIA3"
"MEN1","PDIA3"
"PDIA3","PRKCZ"
"FGFR4","PDIA3"
"PDIA3","RAF1"
"PDIA3","TGOLN2"
"EZH2","PDIA3"
"EPHA2","PDIA3"
"ALDH1B1","FEM1B"
"ALDH1B1","STIP1"
"ALDH1B1","XPNPEP1"
"ALDH1B1","PFDN4"
"ALDH1B1","YWHAZ"
"ALDH1B1","ALDH2"
"ALDH1B1","TUFM"
"ACLY","ALDH1B1"
"ALDH1B1","YBX1"
"ALDH1B1","TRIM29"
"ALDH1B1","STXBP2"
"ALDH1B1","PGD"
"ALDH1B1","CDK9"
"ALDH1B1","HEXIM1"
"ALDH1B1","PDK1"
"ALDH1B1","GLS"
"ALDH1B1","ELK1"
"ALDH1B1","SH3BGRL"
"ALDH1B1","TOP1"
"ALDH1B1","RNF128"
"ALDH1B1","LMNB1"
"ALDH1B1","DDX6"
"ALDH1B1","PDIA3"
"ALDH1B1","MYLK"
"HNRNPF","TGM2"
"ACTR3","HNRNPF"
"HNRNPF","IKZF3"
"ECD","HNRNPF"
"HNRNPF","SMS"
"ACLY","HNRNPF"
"EEF1A1","HNRNPF"
"HNRNPF","SAFB"
"HNRNPF","PSMD1"
"HNRNPF","UCHL5"
"HNRNPF","HNRNPF"
"HNRNPF","NCBP2"
"HNRNPF","ZWINT"
"HNRNPF","NDRG1"
"ARRB2","HNRNPF"
"COPS5","HNRNPF"
"CAND1","HNRNPF"
"DDX5","HNRNPF"
"HNRNPF","UBASH3B"
"CUL7","HNRNPF"
"HNRNPF","ILK"
"CSE1L","HNRNPF"
"EDF1","HNRNPF"
"HNRNPF","HNRNPH2"
"AURKA","HNRNPF"
"BRCA1","HNRNPF"
"HNRNPF","YAP1"
"HNRNPF","TMPO"
"HNRNPF","KRAS"
"HNRNPF","UBE2M"
"HNRNPF","PIH1D1"
"HEXIM1","HNRNPF"
"HNRNPF","NEK2"
"ACTC1","HNRNPF"
"HNRNPF","VRK1"
"HNRNPF","SNRNP70"
"HNRNPF","SORBS3"
"CPSF7","HNRNPF"
"HNRNPF","USP54"
"HNRNPF","VPS37C"
"HNRNPF","NEK4"
"AURKB","HNRNPF"
"HNRNPF","KIF23"
"HNRNPF","PRC1"
"HNRNPF","IFI16"
"HNRNPF","PAGE4"
"FOLR1","HNRNPF"
"HNRNPF","PCBP1"
"HNRNPF","STIP1"
"HNRNPF","HSPA9"
"HNRNPF","RNF43"
"AR","HNRNPF"
"HNRNPF","SNCA"
"EZH2","HNRNPF"
"HNRNPF","USP36"
"HNRNPF","RAF1"
"AR","FLNA"
"AR","PIAS2"
"AR","IL6ST"
"AR","AR"
"AR","JUN"
"AR","XRCC6"
"AR","CDK9"
"AR","TSG101"
"AR","RAF1"
"AR","SMAD4"
"AR","SMARCC1"
"AR","LATS2"
"AR","RELA"
"AR","TCF7L2"
"AR","RPS21"
"AR","EZH2"
"AR","GRB2"
"AR","HCK"
"AR","LCK"
"AR","LYN"
"AR","PIK3R1"
"AR","PLCG1"
"AR","PTK6"
"AR","SHB"
"AR","SOCS3"
"AR","SYK"
"AR","BRCA1"
"AR","MCM7"
"AR","EPPK1"
"AR","PRDX4"
"AR","USP54"
"AR","HSPA9"
"AR","KPNA2"
"AR","PSMA7"
"AR","NEK9"
"AR","PSMD1"
"AR","ENO1"
"AR","SEC23B"
"AR","MYO5C"
"ACTR3","AR"
"AR","RRM2"
"AR","CALM1"
"ACSL3","AR"
"AR","CPSF7"
"AR","CSE1L"
"AR","RPS6KA1"
"AR","CYFIP1"
"AR","GNAS"
"AR","GNB1"
"AR","CAND1"
"AR","GRSF1"
"AR","FANCG"
"AR","UBAP2L"
"AR","AURKB"
"AR","YWHAZ"
"AR","DHFR"
"AR","CNDP2"
"AR","LMNB1"
"AR","PGK1"
"AR","KLF4"
"AR","TLE1"
"AR","HEXIM1"
"AR","HMG20B"
"AR","MBD2"
"AR","SKIL"
"AR","YAP1"
"AR","ZMYND8"
"AR","BCL7B"
"AR","EHMT2"
"AR","NFIA"
"AR","PRPF3"
"AR","UCHL5"
"AR","HDAC2"
"AR","DDX5"
"AR","GTF2I"
"AR","FUBP3"
"AR","PARP1"
"AR","TPR"
"ACLY","AR"
"AR","PCBP1"
"AR","HNRNPF"
"AR","HNRNPH2"
"AR","SYMPK"
"AR","NDRG1"
"AR","STIP1"
"AR","UBE2C"
"AR","SELENBP1"
"AR","CAV1"
"AR","PTEN"
"AR","MAPK1"
"AR","POU2F1"
"AR","DAP3"
"AR","IFI16"
"AR","CDK6"
"AR","TPD52"
"PRKCZ","RPS6KB1"
"PRKCZ","RELA"
"PRKCZ","RAF1"
"PRKCZ","YWHAB"
"PRKCZ","YWHAZ"
"PRKCZ","TIAM1"
"MSH2","PRKCZ"
"PRKCZ","PRKCZ"
"HIST1H1A","PRKCZ"
"NUMB","PRKCZ"
"AKT2","PRKCZ"
"CDC42BPB","PRKCZ"
"PRDX4","PRKCZ"
"EEF1D","PRKCZ"
"FLNC","PRKCZ"
"ANXA2","PRKCZ"
"PRKCZ","PSMD1"
"FLNA","PRKCZ"
"PRKCZ","TPR"
"NIPSNAP1","PRKCZ"
"HSPA9","PRKCZ"
"IMMT","PRKCZ"
"EEF1A1","PRKCZ"
"EIF3H","PRKCZ"
"PRKCZ","TUBB"
"HSPA6","PRKCZ"
"CD44","PRKCZ"
"EPB41L4B","PRKCZ"
"GABARAP","PRKCZ"
"PRKCZ","RIPK1"
"PGRMC1","PRKCZ"
"PRKCZ","SOD1"
"HPRT1","PRKCZ"
"PGK1","PRKCZ"
"P4HB","PRKCZ"
"PCNA","PRKCZ"
"PRKCSH","PRKCZ"
"EZR","PRKCZ"
"PDIA3","PRKCZ"
"PRKCZ","SHMT2"
"PRKCZ","TUFM"
"PGD","PRKCZ"
"ACLY","PRKCZ"
"PRKCZ","SLC16A1"
"CSE1L","PRKCZ"
"ACTR3","PRKCZ"
"PFKP","PRKCZ"
"CAND1","PRKCZ"
"PRKCZ","TECR"
"MAP2K4","PRKCZ"
"PRKCE","PRKCZ"
"CALM1","MYLK"
"ACOT7","MYLK"
"MYLK","PGRMC1"
"MYLK","PGK1"
"ALDH2","MYLK"
"MYLK","P4HB"
"MYLK","PRKCSH"
"EZR","MYLK"
"MYLK","SDHB"
"ALDH1B1","MYLK"
"MYLK","SHMT2"
"GARS","MYLK"
"MYLK","PGD"
"ACLY","MYLK"
"MYLK","SEC23B"
"MYLK","XPNPEP1"
"MYLK","PRNP"
"HSF1","SYMPK"
"HSF1","XRCC6"
"HDAC2","HSF1"
"HSF1","HSF1"
"EEF1D","HSF1"
"GTF2I","HSF1"
"HSF1","PARP1"
"EEF1A1","HSF1"
"HSF1","HSPA9"
"HSF1","TUFM"
"HSF1","TOP1"
"HSF1","TUBB"
"HSF1","YBX1"
"CAT","HSF1"
"ACLY","HSF1"
"ENO1","HSF1"
"HSF1","LTF"
"HSF1","PTPLAD1"
"HSF1","TECR"
"HSF1","PCBP1"
"HSF1","KPNB1"
"HIST1H4C","HSF1"
"HSF1","NME4"
"HSF1","YWHAZ"
"HSF1","PCNA"
"HSF1","RPL18"
"HSF1","PSMD1"
"FHL1","HSF1"
"HSF1","IMMT"
"CSE1L","HSF1"
"CAND1","HSF1"
"HSF1","TOP2A"
"HSF1","LAMB1"
"DDX5","HSF1"
"FLNA","HSF1"
"HSF1","TRIM29"
"HSF1","TYMS"
"HSF1","SMC4"
"AKR1C2","HSF1"
"ACSL3","HSF1"
"HSF1","KPNA2"
"HSF1","NUP205"
"HSF1","MOV10"
"HSF1","UCHL5"
"ARFGAP2","HSF1"
"HSF1","NUFIP2"
"HLTF","HSF1"
"HSF1","PGD"
"HSF1","PGK1"
"HSF1","MAPK1"
"CDK6","HSF1"
"BUB1","HSF1"
"HSF1","MCM4"
"HSF1","MCM6"
"HSF1","PML"
"NF1","TGOLN2"
"RAB13","TGOLN2"
"PGRMC1","TGOLN2"
"MRPS12","TGOLN2"
"TGOLN2","TGOLN2"
"KIF5C","TGOLN2"
"SNAP29","TGOLN2"
"TFRC","TGOLN2"
"TGOLN2","TPR"
"PIK3R1","TGOLN2"
"EPHA2","TGOLN2"
"MCAM","TGOLN2"
"NUMB","TGOLN2"
"DAP3","TGOLN2"
"SLC7A2","TGOLN2"
"SLC16A1","TGOLN2"
"TGOLN2","TPD52"
"TGOLN2","VAMP2"
"PFKP","TGOLN2"
"AP1B1","TGOLN2"
"KIAA0196","TGOLN2"
"LRP8","TGOLN2"
"SCRIB","TGOLN2"
"LBR","TGOLN2"
"SLC39A14","TGOLN2"
"SEC23B","TGOLN2"
"IMMT","TGOLN2"
"FAM21A","TGOLN2"
"FAM91A1","TGOLN2"
"CYFIP1","TGOLN2"
"STX12","TGOLN2"
"FTSJ3","TGOLN2"
"ARFGAP2","TGOLN2"
"NDRG1","TGOLN2"
"NUP205","TGOLN2"
"SYAP1","TGOLN2"
"GCC1","TGOLN2"
"SLC29A1","TGOLN2"
"SPRY4","TGOLN2"
"GOLPH3","TGOLN2"
"ARFGAP3","TGOLN2"
"TECR","TGOLN2"
"GLTSCR2","TGOLN2"
"PTPLAD1","TGOLN2"
"CD44","TGOLN2"
"NCEH1","TGOLN2"
"LAMB1","TGOLN2"
"CD109","TGOLN2"
"L1CAM","TGOLN2"
"SEL1L","TGOLN2"
"LAMC1","TGOLN2"
"SDHB","TGOLN2"
"PDIA5","TGOLN2"
"PDIA3","TGOLN2"
"ECE1","TGOLN2"
"CCDC47","TGOLN2"
"SUN2","TGOLN2"
"TAGLN2","TGOLN2"
"PTPLB","TGOLN2"
"PRDX4","TGOLN2"
"ERBB2","TGOLN2"
"DNAJB12","TGOLN2"
"CAV1","TGOLN2"
"TGM2","TGOLN2"
"FOLR1","TGOLN2"
"P4HB","TGOLN2"
"ACLY","TGOLN2"
"SSR4","TGOLN2"
"GTF3C1","TGOLN2"
"EEF1D","TGOLN2"
"ERP29","TGOLN2"
"PRKCSH","TGOLN2"
"ELOVL5","TGOLN2"
"NDUFB9","TGOLN2"
"GSR","TGOLN2"
"TBC1D4","TGOLN2"
"MGST1","TGOLN2"
"TGOLN2","TMPO"
"TGOLN2","YWHAB"
"FANCA","TGOLN2"
"CLPTM1","TGOLN2"
"PTPN12","TGOLN2"
"GLYR1","TGOLN2"
"SMAD2","TGOLN2"
"NCAPD3","TGOLN2"
"ENG","TGOLN2"
"HMOX1","TGOLN2"
"NEK9","TGOLN2"
"CANT1","TGOLN2"
"ROR2","TGOLN2"
"PSAP","TGOLN2"
"ITM2B","TGOLN2"
"COL1A1","TGOLN2"
"NRP1","TGOLN2"
"LAMP2","TGOLN2"
"STMN1","TGOLN2"
"FBLN1","TGOLN2"
"IL6ST","TGOLN2"
"RELA","TGOLN2"
"PTK7","TGOLN2"
"STIM1","TGOLN2"
"ANPEP","TGOLN2"
"GOLM1","TGOLN2"
"TGOLN2","TMX4"
"SCPEP1","TGOLN2"
"PLXNA1","TGOLN2"
"NOTCH3","TGOLN2"
"ROBO1","TGOLN2"
"ITM2C","TGOLN2"
"LAMP1","TGOLN2"
"SPAG5","TGOLN2"
"TGOLN2","TMX2"
"SYMPK","TGOLN2"
"DGCR2","TGOLN2"
"PRNP","TGOLN2"
"FGFR4","TGOLN2"
"NEK4","TGOLN2"
"MTPN","TGOLN2"
"MBTPS1","TGOLN2"
"EIF4G3","TGOLN2"
"TGOLN2","TSG101"
"SPC25","TGOLN2"
"PVRL3","TGOLN2"
"ITPR2","TGOLN2"
"CSTB","TGOLN2"
"DOCK5","TGOLN2"
"EZH2","HDAC2"
"EZH2","GTF3C1"
"EZH2","EZH2"
"EZH2","RBL2"
"EZH2","WT1"
"EZH2","PPARG"
"EZH2","POU5F1"
"EZH2","RELA"
"EZH2","TLE1"
"BRCA1","EZH2"
"DDX5","EZH2"
"EZH2","SNRNP70"
"EZH2","YBX1"
"AR","EZH2"
"EZH2","IMMT"
"EZH2","FAM120A"
"EZH2","RBBP7"
"DBN1","EZH2"
"CPSF7","EZH2"
"EZH2","P4HB"
"CDKN2C","EZH2"
"EZH2","MKI67"
"EZH2","SNRPB2"
"EHMT2","EZH2"
"EZH2","FOXM1"
"EZH2","GTF2I"
"EZH2","SMARCC1"
"EZH2","KPNA2"
"EZH2","TOP2A"
"DEK","EZH2"
"EZH2","KPNB1"
"CHAF1A","EZH2"
"EZH2","RCC1"
"CSE1L","EZH2"
"EZH2","MCM7"
"EZH2","NUP205"
"EZH2","RAD21"
"EZH2","NCBP2"
"EZH2","PTPN12"
"EZH2","NIPSNAP1"
"EZH2","NACC1"
"EZH2","PTPLAD1"
"EZH2","PCNA"
"EZH2","GLTSCR2"
"CCNB1","EZH2"
"EZH2","UBAP2L"
"EZH2","SUN2"
"EZH2","PML"
"EIF3H","EZH2"
"CAND1","EZH2"
"EZH2","TAF2"
"EZH2","MOV10"
"EZH2","PTEN"
"EZH2","UBE2M"
"EZH2","SMAD2"
"EZH2","SMAD4"
"EZH2","MELK"
"EZH2","USP36"
"EZH2","FLNA"
"EZH2","SMAD9"
"EZH2","SOD1"
"EZH2","TUBB"
"ANXA2","EZH2"
"EZH2","RPL18"
"EZH2","GSTP1"
"EEF1A1","EZH2"
"EZH2","KRT5"
"ENO1","EZH2"
"EZH2","HSPA9"
"EZH2","YWHAZ"
"EZH2","RPL13A"
"EZH2","TAGLN2"
"EZH2","PDIA3"
"EZH2","RPL11"
"ACTR3","EZH2"
"EZH2","STMN1"
"EZH2","PARP1"
"EZH2","GLS"
"EZH2","LAMP1"
"CCT6B","EZH2"
"EZH2","PGRMC1"
"CD44","EZH2"
"DARS","EZH2"
"EZH2","PGD"
"CNDP2","EZH2"
"EEF1D","EZH2"
"EZH2","TUFM"
"EZH2","PRKCSH"
"EZH2","SHMT2"
"EZH2","HNRNPF"
"EZH2","HK1"
"EZH2","KIF5C"
"EZH2","MTPN"
"EZH2","PGK1"
"EZH2","RPS21"
"EZH2","STIP1"
"EZH2","XRCC6"
"EZH2","RAB13"
"EZH2","GNB1"
"EZH2","LMNB1"
"EZH2","PCBP1"
"EZH2","EZR"
"EZH2","MAPK1"
"EZH2","NCEH1"
"EZH2","PFKP"
"EZH2","FTSJ3"
"EZH2","TUBB2A"
"EZH2","INA"
"ACOT7","EZH2"
"CALM1","EZH2"
"ACLY","EZH2"
"CLPTM1","EZH2"
"CSRP1","EZH2"
"EZH2","LAMP2"
"EZH2","MAGED2"
"EZH2","PSMD1"
"EZH2","SEPT6"
"EZH2","SH3BGRL"
"EZH2","SMC4"
"EZH2","QARS"
"EZH2","SQRDL"
"EZH2","PRDX4"
"CYFIP1","EZH2"
"EZH2","RPS6KA3"
"EZH2","TOP1"
"EZH2","GNAS"
"EZH2","YWHAB"
"EZH2","MCM6"
"EZH2","MCM4"
"EZH2","NF1"
"EZH2","HSPA6"
"AZGP1","EZH2"
"EZH2","HIST1H1A"
"EZH2","MAPK8IP2"
"EZH2","RPS6KA5"
"CDK6","EZH2"
"EZH2","LATS2"
"ARFGAP2","EZH2"
"EZH2","MBD2"
"EZH2","MYBL2"
"EZH2","MEN1"
"LATS2","YAP1"
"PML","YAP1"
"AMOTL1","YAP1"
"RASSF8","YAP1"
"YAP1","YWHAB"
"YAP1","YWHAZ"
"SMAD2","YAP1"
"ENAH","YAP1"
"XRCC6","YAP1"
"EEF1A1","YAP1"
"TUBB","YAP1"
"PFKP","YAP1"
"SUN2","YAP1"
"FAM120A","YAP1"
"TMPO","YAP1"
"RPL18","YAP1"
"CYFIP1","YAP1"
"IMMT","YAP1"
"PARP1","YAP1"
"LMNB1","YAP1"
"HNRNPF","YAP1"
"TGM2","YAP1"
"OGDH","YAP1"
"PDIA3","YAP1"
"YAP1","YBX1"
"RPL13A","YAP1"
"HDAC2","YAP1"
"RBBP7","YAP1"
"KPNA2","YAP1"
"JUN","YAP1"
"DDX6","YAP1"
"CAND1","YAP1"
"PCBP1","YAP1"
"KRAS","YAP1"
"RPL11","YAP1"
"HNF1B","YAP1"
"NDRG1","YAP1"
"PCNA","YAP1"
"SNRNP70","YAP1"
"P4HB","YAP1"
"MCM7","YAP1"
"SMARCC1","YAP1"
"CALM1","YAP1"
"YAP1","YAP1"
"UBAP2L","YAP1"
"CPSF7","YAP1"
"ENO1","YAP1"
"ACTC1","YAP1"
"DDX5","YAP1"
"GNAS","YAP1"
"GNB1","YAP1"
"GTF2I","YAP1"
"HSPA6","YAP1"
"HSPA9","YAP1"
"INA","YAP1"
"KRT15","YAP1"
"LAMP2","YAP1"
"LYN","YAP1"
"MYH11","YAP1"
"PGK1","YAP1"
"STIP1","YAP1"
"TPM2","YAP1"
"TUBB2A","YAP1"
"TUFM","YAP1"
"GLI1","YAP1"
"EIF3H","YAP1"
"RELA","YAP1"
"SIAH1","YAP1"
"WT1","YAP1"
"FLNA","YAP1"
"TAGLN2","YAP1"
"CD2AP","YAP1"
"STMN1","YAP1"
"SYAP1","YAP1"
"MCCC2","YAP1"
"EZR","YAP1"
"NUFIP2","YAP1"
"SLC16A1","YAP1"
"NEK9","YAP1"
"ACLY","YAP1"
"NCK1","YAP1"
"SMC4","YAP1"
"KPNB1","YAP1"
"SCRIB","YAP1"
"TTF2","YAP1"
"RCC1","YAP1"
"APOE","YAP1"
"TPR","YAP1"
"SYMPK","YAP1"
"DBN1","YAP1"
"GTF3C1","YAP1"
"PTPN13","YAP1"
"RFX1","YAP1"
"BUB1B","YAP1"
"NUMB","YAP1"
"TAF2","YAP1"
"HECW2","YAP1"
"NF1","YAP1"
"UBE2C","YAP1"
"UBXN7","YAP1"
"MOV10","YAP1"
"ESR2","YAP1"
"PTEN","YAP1"
"DGCR2","YAP1"
"AR","YAP1"
"MEN1","YAP1"
"ECD","PSMD1"
"PSMA7","PSMD1"
"PSMD1","SYVN1"
"PSMD1","PSMD1"
"PSMD1","UBE3C"
"PSMD1","UCHL5"
"PSMD1","SMC4"
"PSMD1","RPS21"
"MOV10","PSMD1"
"EEF1A1","PSMD1"
"BLM","PSMD1"
"BRCA1","PSMD1"
"MFAP1","PSMD1"
"PSMD1","UBE2M"
"PIH1D1","PSMD1"
"PRKCZ","PSMD1"
"ESR2","PSMD1"
"HEXIM1","PSMD1"
"ARNTL","PSMD1"
"PSMD1","SYMPK"
"KIF23","PSMD1"
"PRC1","PSMD1"
"AR","PSMD1"
"DIRAS3","PSMD1"
"PSMD1","STIL"
"PSMD1","TAL1"
"PSMD1","RHOBTB2"
"PSMD1","RHOH"
"PSMD1","RND3"
"KRAS","PSMD1"
"ACOT7","PSMD1"
"PSMD1","TGM2"
"HNRNPF","PSMD1"
"PSMD1","RBBP7"
"PDCD4","PSMD1"
"PSMD1","STIP1"
"HSF1","PSMD1"
"EZH2","PSMD1"
"PRNP","PSMD1"
"PSMD1","UBXN7"
"NDRG1","XRCC6"
"HSD17B4","NDRG1"
"CNDP2","NDRG1"
"DARS","NDRG1"
"ACSL3","NDRG1"
"NDRG1","SHMT2"
"HNRNPF","NDRG1"
"DDX5","NDRG1"
"ACOT7","NDRG1"
"GSR","NDRG1"
"NDRG1","PGD"
"NDRG1","NR4A1"
"NDRG1","TSG101"
"NDRG1","YAP1"
"EZR","NDRG1"
"NDRG1","TGOLN2"
"LAMP1","NDRG1"
"HRAS","NDRG1"
"KRAS","NDRG1"
"CAV1","NDRG1"
"LYN","NDRG1"
"NDRG1","STX17"
"AR","NDRG1"
"MCAM","NDRG1"
"NDRG1","RAF1"
"CRYAB","CRYAB"
"BCL2","CRYAB"
"CRYAB","FCGR2A"
"CRYAB","DES"
"CASP3","CRYAB"
"CRYAB","SNCA"
"CRYAB","SMAD4"
"ACOT7","CRYAB"
"CRYAB","GEMIN4"
"CRYAB","SORD"
"CASP8","CRYAB"
"CRYAB","SOD1"
"CRYAB","LAMP1"
"CRYAB","PRNP"
"CRYAB","STX17"
"CRYAB","FOS"
"CRYAB","TIAM1"
"BCL2","SOD1"
"SOD1","SSR4"
"CRYAB","SOD1"
"SOD1","SOD1"
"AKR1C2","SOD1"
"CAT","SOD1"
"ENO1","SOD1"
"HSPA9","SOD1"
"PCBP1","SOD1"
"SERPINB5","SOD1"
"SOD1","SORD"
"SOD1","STIP1"
"SOD1","TAGLN2"
"SOD1","STXBP2"
"GSTP1","SOD1"
"PGK1","SOD1"
"SOD1","YWHAZ"
