"from","to"
"RAB7A","TGOLN2"
"DAP3","TGOLN2"
"COPA","TGOLN2"
"SEC13","TGOLN2"
"ABCE1","TGOLN2"
"SEC61A1","TGOLN2"
"OCRL","TGOLN2"
"DST","TGOLN2"
"ATP7A","TGOLN2"
"CKAP4","TGOLN2"
"GOLGA3","TGOLN2"
"FCHO2","TGOLN2"
"DLG1","TGOLN2"
"SNX1","TGOLN2"
"SCRIB","TGOLN2"
"FLOT2","TGOLN2"
"SMC1A","TGOLN2"
"RRP1B","TGOLN2"
"RABEP1","TGOLN2"
"FAM83B","TGOLN2"
"ATAD3B","TGOLN2"
"DENND4C","TGOLN2"
"AP1AR","TGOLN2"
"STEAP3","TGOLN2"
"FAM91A1","TGOLN2"
"TGOLN2","TRAPPC5"
"FTSJ3","TGOLN2"
"KIAA0319L","TGOLN2"
"NUP93","TGOLN2"
"KRI1","TGOLN2"
"PIK3C3","TGOLN2"
"APPL2","TGOLN2"
"NBEA","TGOLN2"
"TGOLN2","WDR20"
"HM13","TGOLN2"
"SNX29","TGOLN2"
"DEPDC1B","TGOLN2"
"NDRG1","TGOLN2"
"NUP205","TGOLN2"
"KCNB2","TGOLN2"
"KIF16B","TGOLN2"
"RBM14","TGOLN2"
"FAM129B","TGOLN2"
"CDCA3","TGOLN2"
"OSBPL10","TGOLN2"
"TGOLN2","WDR11"
"GOLPH3","TGOLN2"
"GORASP2","TGOLN2"
"TGOLN2","WDR41"
"TGOLN2","WDR6"
"BMP2K","TGOLN2"
"TGOLN2","TMEM106B"
"FANCI","TGOLN2"
"LYAR","TGOLN2"
"DDX56","TGOLN2"
"TGOLN2","WWOX"
"TGOLN2","VPS18"
"APPL1","TGOLN2"
"MTMR6","TGOLN2"
"TGOLN2","TRAPPC4"
"TGOLN2","WDR7"
"HYOU1","TGOLN2"
"SNX5","TGOLN2"
"AUP1","TGOLN2"
"SLC4A7","TGOLN2"
"NUMBL","TGOLN2"
"SEC23IP","TGOLN2"
"SLC1A5","TGOLN2"
"LSR","TGOLN2"
"TGOLN2","ZNF512"
"TGOLN2","ZSCAN20"
"ITGA5","TGOLN2"
"CTSD","TGOLN2"
"GLG1","TGOLN2"
"CLCC1","TGOLN2"
"MINPP1","TGOLN2"
"ERLEC1","TGOLN2"
"MAN2A1","TGOLN2"
"MOGS","TGOLN2"
"COL4A2","TGOLN2"
"SEMA3C","TGOLN2"
"MLEC","TGOLN2"
"ADPGK","TGOLN2"
"MADD","TGOLN2"
"CCDC47","TGOLN2"
"ADAM17","TGOLN2"
"PRMT1","TGOLN2"
"MTCH2","TGOLN2"
"PLOD2","TGOLN2"
"LMAN2","TGOLN2"
"EDIL3","TGOLN2"
"LOXL2","TGOLN2"
"SEC11A","TGOLN2"
"SIGMAR1","TGOLN2"
"ITGAV","TGOLN2"
"PLOD1","TGOLN2"
"DNAJC16","TGOLN2"
"LRRC8A","TGOLN2"
"CHPF","TGOLN2"
"SUN1","TGOLN2"
"EGFR","TGOLN2"
"GLA","TGOLN2"
"PALLD","TGOLN2"
"HSPH1","TGOLN2"
"TGOLN2","WNT5A"
"CXCR4","TGOLN2"
"CAV1","TGOLN2"
"TGOLN2","UBA1"
"RPN1","TGOLN2"
"CLPTM1L","TGOLN2"
"P4HB","TGOLN2"
"TGOLN2","TMEM41B"
"TGOLN2","TMEM214"
"TGOLN2","THBS1"
"KCTD12","TGOLN2"
"AXL","TGOLN2"
"SERPINE1","TGOLN2"
"CTNNB1","TGOLN2"
"CLU","TGOLN2"
"PAICS","TGOLN2"
"EDEM3","TGOLN2"
"ATP5B","TGOLN2"
"NEDD4L","TGOLN2"
"AIP","TGOLN2"
"PBK","TGOLN2"
"JUP","TGOLN2"
"PPP2R2A","TGOLN2"
"CACYBP","TGOLN2"
"TGOLN2","UBAC2"
"ELOVL5","TGOLN2"
"NCLN","TGOLN2"
"SLC16A3","TGOLN2"
"NDUFB9","TGOLN2"
"ABCC1","TGOLN2"
"HSPBP1","TGOLN2"
"PSMG1","TGOLN2"
"R3HDM1","TGOLN2"
"TGOLN2","ZZEF1"
"TGOLN2","TMPO"
"ADSL","TGOLN2"
"DRG1","TGOLN2"
"G6PD","TGOLN2"
"RUVBL1","TGOLN2"
"SSR1","TGOLN2"
"SACM1L","TGOLN2"
"SPTLC1","TGOLN2"
"HSPA2","TGOLN2"
"PLEKHA5","TGOLN2"
"ITPR1","TGOLN2"
"TGOLN2","VAC14"
"GLYR1","TGOLN2"
"KHSRP","TGOLN2"
"MYCBP2","TGOLN2"
"FHOD1","TGOLN2"
"PSMD2","TGOLN2"
"NCAPD3","TGOLN2"
"LGMN","TGOLN2"
"SORT1","TGOLN2"
"PRMT5","TGOLN2"
"CRELD1","TGOLN2"
"SORL1","TGOLN2"
"PRCP","TGOLN2"
"ITGB4","TGOLN2"
"CFH","TGOLN2"
"NOV","TGOLN2"
"HSPA4L","TGOLN2"
"ROR2","TGOLN2"
"FUT8","TGOLN2"
"CD55","TGOLN2"
"STIM2","TGOLN2"
"TGOLN2","TK1"
"TGOLN2","TMEM59"
"GRAMD1A","TGOLN2"
"TGOLN2","TPST2"
"CPSF4","TGOLN2"
"LAMP2","TGOLN2"
"FBLN1","TGOLN2"
"EPHB2","TGOLN2"
"COL4A5","TGOLN2"
"IL6ST","TGOLN2"
"MAN2A2","TGOLN2"
"PLXNA3","TGOLN2"
"EPHB4","TGOLN2"
"ITGA1","TGOLN2"
"PTK7","TGOLN2"
"SLC39A6","TGOLN2"
"MAN2B2","TGOLN2"
"SLC4A2","TGOLN2"
"PIGG","TGOLN2"
"CACHD1","TGOLN2"
"SEL1L3","TGOLN2"
"CHSY1","TGOLN2"
"SULF2","TGOLN2"
"SUMF1","TGOLN2"
"LEMD2","TGOLN2"
"PIGO","TGOLN2"
"EDEM1","TGOLN2"
"TGOLN2","TXNDC15"
"SEC62","TGOLN2"
"C1GALT1","TGOLN2"
"CELSR1","TGOLN2"
"NOTCH3","TGOLN2"
"CELSR3","TGOLN2"
"ROCK2","TGOLN2"
"CSDE1","TGOLN2"
"DEGS1","TGOLN2"
"SEZ6L2","TGOLN2"
"C4A","TGOLN2"
"PROS1","TGOLN2"
"KIF2C","TGOLN2"
"MATN2","TGOLN2"
"PRSS23","TGOLN2"
"SYMPK","TGOLN2"
"SSR2","TGOLN2"
"B4GALT5","TGOLN2"
"SLITRK5","TGOLN2"
"SVIL","TGOLN2"
"FGFR4","TGOLN2"
"ABCC3","TGOLN2"
"NOTCH1","TGOLN2"
"NEK4","TGOLN2"
"EXT1","TGOLN2"
"HNRNPUL2","TGOLN2"
"LGR4","TGOLN2"
"KIF4A","TGOLN2"
"TGOLN2","TPX2"
"CIAPIN1","TGOLN2"
"ABCF1","TGOLN2"
"FLCN","TGOLN2"
"MOSPD2","TGOLN2"
"AGPAT2","TGOLN2"
"CKAP2","TGOLN2"
"TGOLN2","VPS35"
"TGOLN2","TM2D3"
"SPC25","TGOLN2"
"CELSR2","TGOLN2"
"TGOLN2","TMEM161A"
"PPP6R1","TGOLN2"
"BACE2","TGOLN2"
"TGOLN2","TMEM30A"
"CPSF1","TGOLN2"
"MPG","TGOLN2"
"TGOLN2","TRIM28"
"NDUFV1","TGOLN2"
"LRRK2","TGOLN2"
"CIT","HGS"
"CIT","PTCD1"
"CIT","SRFBP1"
"CIT","TCF25"
"CIT","TCOF1"
"CIT","ZNF574"
"CIT","ERBB4"
"CIT","TUBA1A"
"CIT","HSPA8"
"CIT","KIF14"
"CIT","HSPA2"
"CAD","CIT"
"CIT","HSPD1"
"CIT","POLDIP2"
"CIT","RPLP1"
"ANLN","CIT"
"CIT","PRKDC"
"CIT","GART"
"CIT","KHSRP"
"CIT","CSE1L"
"CIT","RPN1"
"CIT","RUVBL2"
"ATP5B","CIT"
"CIT","DNAJA1"
"CIT","STAT3"
"CIT","SLC3A2"
"CIT","JUP"
"CIT","PFKL"
"CIT","LMNA"
"CIT","KIAA0368"
"CIT","SNRPD3"
"CIT","PPME1"
"CIT","DNAJA3"
"CIT","RPL5"
"CIT","RPN2"
"CIT","NKTR"
"CIT","HIST1H2BJ"
"CIT","SLC25A13"
"CIT","RPS7"
"CIT","SPTAN1"
"CIT","SLC16A3"
"ATP2A2","CIT"
"ACTN1","CIT"
"CIT","DDX17"
"CIT","TRIP13"
"CIT","SLC25A12"
"CIT","MCM5"
"ARGLU1","CIT"
"CIT","SECISBP2"
"CIT","RUVBL1"
"CIT","SYNE1"
"CIT","ILF2"
"CIT","PFKM"
"CIT","NEFL"
"CIT","SNRPB"
"CIT","PLOD1"
"CIT","SCAF1"
"BRCA1","CIT"
"AFTPH","CIT"
"CIT","SVIL"
"CIT","MSH6"
"CIT","DYNC2H1"
"CIT","PCLO"
"AUP1","CIT"
"CIT","ZZEF1"
"CIT","MAP3K5"
"CIT","DDX21"
"CIT","HIST1H1C"
"CIT","NONO"
"CIT","HIST1H1D"
"CIT","NOLC1"
"CIT","LMNB1"
"CIT","TMPO"
"CIT","MYBBP1A"
"CIT","NOP56"
"CIT","PPP1CA"
"CIT","HIST1H1B"
"CIT","RPL3"
"CIT","PUF60"
"CIT","ELAVL1"
"CIT","DDX50"
"CIT","IFI16"
"CIT","SF3B1"
"CIT","HNRNPH2"
"CIT","PABPC1"
"CIT","U2AF2"
"CIT","HDAC2"
"CIT","FUS"
"CIT","KIAA1429"
"CIT","NOL6"
"CIT","RPL14"
"CIT","KIAA0020"
"CIT","DEK"
"CIT","SRSF2"
"CIT","PDCD11"
"CIT","RPL10"
"CIT","RBM14"
"CIT","NUP107"
"CIT","PWP2"
"CIT","EIF4A1"
"CIT","FTSJ3"
"CIT","SART1"
"CIT","NUP133"
"CIT","NUP153"
"CIT","MYO1C"
"AHCTF1","CIT"
"CIT","SSRP1"
"BMS1","CIT"
"CIT","LONP1"
"CIT","CORO1C"
"CIT","IMPDH2"
"CIT","NIP7"
"CIT","WDR75"
"CIT","SORBS2"
"CIT","NUP205"
"CIT","PRPF6"
"CIT","NUP93"
"CIT","URB1"
"CIT","ZNF638"
"CIT","SRSF5"
"CIT","NACA"
"CIT","USP39"
"CIT","RALY"
"CIT","NOL11"
"ABCF1","CIT"
"CIT","KIF2C"
"CIT","SMC1A"
"CIT","MB21D1"
"CIT","WDR1"
"ABCD3","CIT"
"CIT","SUPT16H"
"CIT","RRP1B"
"CIT","GCN1L1"
"CIT","TPX2"
"CIT","TFIP11"
"CENPF","CIT"
"CIT","TEX10"
"CIT","NUP160"
"CIT","RFC4"
"CIT","KIF23"
"CIT","SCRIB"
"CIT","CKAP4"
"CIT","COIL"
"CIT","RPF2"
"CIT","GNAS"
"CIT","EIF3L"
"CIT","IGF2BP3"
"CIT","STAG2"
"CIT","CKAP5"
"CIT","NOL7"
"CIT","RPL26"
"CIT","RRS1"
"CIT","TCP1"
"CIT","GLYR1"
"CIT","SND1"
"CIT","IMP3"
"CIT","ZFR"
"CIT","IWS1"
"CIT","SNW1"
"CIT","GRWD1"
"CIT","MCM4"
"CIT","DHX16"
"ACAT1","CIT"
"CIT","MPHOSPH8"
"CIT","SPTBN2"
"CIT","SUN1"
"CIT","RBM5"
"CIT","MYO1B"
"CIT","COPA"
"CIT","FIP1L1"
"CIT","MCM3"
"CIT","POLR2B"
"CIT","HNRNPUL2"
"CIT","SRPK1"
"CIT","FLOT2"
"CIT","WDR12"
"CIT","PSMD2"
"CIT","PRPF31"
"CIT","SMARCA1"
"AARS","CIT"
"CIT","LMNB2"
"CIT","NIPBL"
"CIT","RCC1"
"ABCG2","CIT"
"CIT","CLPB"
"CIT","LYAR"
"BEND3","CIT"
"CIT","INF2"
"CIT","KRI1"
"CIT","POGZ"
"CIT","VDAC2"
"CIT","ITPR3"
"CIT","SYMPK"
"CIT","HCFC1"
"CIT","DDX51"
"CIT","SRP68"
"CIT","THOC1"
"CIT","CLPTM1L"
"CD55","CIT"
"CIT","LAS1L"
"CIT","LRRK2"
"CIT","MOGS"
"CIT","EIF4G1"
"CIT","TMOD2"
"BYSL","CIT"
"CHAF1A","CIT"
"CIT","LRWD1"
"CIT","DR1"
"CIT","RRP7A"
"ATAD3B","CIT"
"CIT","CTNNBL1"
"CIT","INTS1"
"CIT","UBAP2L"
"CIT","SRBD1"
"CIT","YTHDC2"
"ARPC1B","CIT"
"CIT","PLOD2"
"CIT","NOC2L"
"CIT","LARP1"
"CIT","CORO1B"
"CIT","OAS3"
"CIT","TRRAP"
"CIT","NRIP1"
"CIT","IARS"
"CIT","INTS9"
"CIT","MYO1E"
"CIT","NUP155"
"CIT","UBA1"
"CIT","P4HB"
"CHAF1B","CIT"
"CIT","NOC4L"
"CIT","SUPT6H"
"CIT","KIF20A"
"CIT","KDM2A"
"CIT","CTNNB1"
"CIT","SDHA"
"CIT","DDX56"
"ATIC","CIT"
"CIT","MTCH2"
"CIT","USP10"
"CIT","INADL"
"CIT","SUPT5H"
"CHD1","CIT"
"CIT","DARS"
"AP2A2","CIT"
"CIT","MARS"
"CIT","CPSF1"
"CIT","LSM2"
"CIT","SUV39H1"
"CIT","MACF1"
"CIT","NUP50"
"CIT","SREK1"
"CIT","EDC4"
"CDKN2A","CIT"
"CIT","LARP4B"
"CIT","UQCRC1"
"CIT","WDR5"
"CIT","SFXN1"
"CIT","PTRH2"
"CIT","DNAJC9"
"CIT","CLTA"
"CIT","MED1"
"CIT","TNPO2"
"ARHGEF6","CIT"
"CIT","PHF2"
"CIT","SEC11A"
"CIT","MRPL47"
"CIT","DAZAP1"
"CIT","DYNC1H1"
"CIT","FANCI"
"CIT","HDLBP"
"CIT","ECT2"
"CIT","PNKP"
"CDC25A","CIT"
"CIT","SMARCD2"
"CIT","DRG1"
"AP2M1","CIT"
"CIT","POLR1C"
"CIT","NSA2"
"CIT","TRIM28"
"CIT","DDX49"
"CIT","RBM47"
"CIT","PPA1"
"CIT","PDLIM7"
"CIT","SYNPO"
"CIT","VPS4A"
"CIT","TCERG1"
"CIT","TMEM214"
"CIT","CUL3"
"AIFM1","CIT"
"CIT","TMEM97"
"CIT","CTDP1"
"CIT","CMYA5"
"CIT","SMC4"
"CELSR2","CIT"
"CIT","TFRC"
"ARPC5","CIT"
"CIT","ZNF136"
"CIT","NUP188"
"CIT","CIT"
"CIT","PIBF1"
"CIT","FAM98A"
"CIT","OBSL1"
"CIT","LNX1"
"CIT","RAD51"
"CARM1","CIT"
"CIT","ESR1"
"CIT","RIT1"
"CIT","SOX2"
"EZH2","HDAC2"
"EZH2","RPN2"
"EZH2","KLHDC2"
"EZH2","PIN4"
"EZH2","POLA2"
"CTNNB1","EZH2"
"EZH2","SIRT1"
"EZH2","PPARG"
"EHMT1","EZH2"
"EPC2","EZH2"
"EZH2","TLE1"
"ESR1","EZH2"
"EZH2","MED1"
"EZH2","SUV39H1"
"EZH2","PRMT5"
"BTRC","EZH2"
"BRCA1","EZH2"
"EZH2","UFD1L"
"CIT","EZH2"
"EZH2","WWP2"
"EZH2","UPF1"
"EZH2","SNRPD3"
"EZH2","LARP1"
"EZH2","TUBA1B"
"EZH2","TRIM28"
"EZH2","FUS"
"EZH2","RBM14"
"EZH2","U2AF2"
"ATP5B","EZH2"
"ELAVL1","EZH2"
"EZH2","RALY"
"EZH2","SF3B1"
"EZH2","ILF2"
"EZH2","KLC2"
"CPSF1","EZH2"
"EZH2","FIP1L1"
"EZH2","ZNF638"
"ACTN1","EZH2"
"ATP2A2","EZH2"
"EPRS","EZH2"
"CHCHD3","EZH2"
"EZH2","TPI1"
"DAZAP1","EZH2"
"EZH2","SYNE1"
"AKAP8","EZH2"
"DYNLT3","EZH2"
"EZH2","HYOU1"
"EZH2","P4HB"
"EZH2","NCOA1"
"EZH2","SSR1"
"EZH2","HUWE1"
"EHMT2","EZH2"
"CDCA7L","EZH2"
"EZH2","WDR76"
"EZH2","REEP4"
"DDB2","EZH2"
"EZH2","FOXM1"
"EZH2","MYCN"
"EZH2","USP39"
"EZH2","SUPT6H"
"EZH2","SUPT5H"
"EZH2","SLTM"
"EZH2","SUPT16H"
"EZH2","SSRP1"
"EZH2","RAD50"
"EZH2","SNW1"
"EZH2","NOP56"
"EZH2","IWS1"
"CTNNBL1","EZH2"
"EZH2","TRRAP"
"DEK","EZH2"
"EZH2","SMARCA1"
"EZH2","NUP93"
"EZH2","PPP1R10"
"EZH2","INTS1"
"EZH2","YTHDC1"
"CPSF4","EZH2"
"AHCTF1","EZH2"
"EZH2","HMG20A"
"EZH2","HCFC1"
"CSNK2B","EZH2"
"CHAF1A","EZH2"
"EZH2","RCC1"
"EZH2","HELLS"
"EZH2","NUP107"
"CSE1L","EZH2"
"EZH2","NOLC1"
"EZH2","NOL6"
"EZH2","KRR1"
"EZH2","NOC2L"
"CHAF1B","EZH2"
"EZH2","NUP160"
"EZH2","FRG1"
"EZH2","KPNA4"
"EZH2","LRWD1"
"EZH2","MCM5"
"EZH2","NUP205"
"EZH2","YWHAQ"
"EZH2","LYAR"
"EZH2","NUP50"
"EZH2","MCM2"
"CENPJ","EZH2"
"EZH2","POLDIP2"
"EZH2","LSM14B"
"EZH2","KIF20A"
"EZH2","SEC61A1"
"EIF3K","EZH2"
"EZH2","PCNP"
"EZH2","NPM3"
"EZH2","HIST1H1D"
"CHD1","EZH2"
"BEND3","EZH2"
"ANGEL2","EZH2"
"CDK13","EZH2"
"EZH2","ZEB2"
"EZH2","LARP4B"
"EZH2","FANCI"
"EZH2","IBTK"
"EZH2","TFAP2C"
"EZH2","NUP214"
"EZH2","MECP2"
"EZH2","ZMYM4"
"EZH2","UBAP2L"
"ARMCX3","EZH2"
"EZH2","TPX2"
"EZH2","PML"
"EZH2","SNIP1"
"ARMCX2","EZH2"
"EZH2","RCOR3"
"AFG3L2","EZH2"
"EZH2","NCOA3"
"EZH2","HAUS8"
"AIM1","EZH2"
"EZH2","SMC1A"
"EZH2","SMARCD2"
"EZH2","MYBBP1A"
"CNOT1","EZH2"
"EZH2","TAF2"
"EZH2","HTATSF1"
"EZH2","GCN1L1"
"EZH2","POLE"
"EZH2","ING4"
"EZH2","ZNF148"
"EZH2","SSH1"
"CDT1","EZH2"
"EZH2","OBSL1"
"ANKS1A","EZH2"
"EZH2","TSC1"
"EZH2","MAN2A1"
"EZH2","IGF2R"
"EZH2","SEC23IP"
"EZH2","TRAPPC5"
"EZH2","UBE2M"
"EZH2","TBL1XR1"
"E2F1","EZH2"
"DDX11","EZH2"
"BCL11A","EZH2"
"EZH2","NONO"
"EZH2","OGT"
"EZH2","MYB"
"CASP14","EZH2"
"EZH2","SOD1"
"EZH2","HSPA8"
"EZH2","HSPD1"
"EZH2","LMNA"
"EZH2","GSTP1"
"EEF1A1","EZH2"
"EZH2","TUBA1A"
"EZH2","TUBB6"
"EZH2","KRT6A"
"EZH2","TMOD3"
"EZH2","HIST1H1C"
"EZH2","LDHB"
"EZH2","HIST1H1B"
"ARPC1B","EZH2"
"EZH2","RPL14"
"EIF4A1","EZH2"
"EZH2","TCP1"
"EZH2","SRSF2"
"EZH2","RPL3"
"CLTA","EZH2"
"ARHGDIA","EZH2"
"DYNC1H1","EZH2"
"CKAP4","EZH2"
"EZH2","MTHFD1"
"EZH2","G6PD"
"EZH2","IMPDH2"
"EZH2","SURF6"
"EDIL3","EZH2"
"EZH2","MYO1C"
"DDX39A","EZH2"
"DARS","EZH2"
"EZH2","VDAC2"
"AP2M1","EZH2"
"COPA","EZH2"
"EZH2","FLOT2"
"EZH2","KHSRP"
"EZH2","KIF5C"
"EZH2","PABPC1"
"EZH2","PARK7"
"EZH2","PGK1"
"EZH2","PLOD1"
"EZH2","PRKDC"
"EZH2","PRPF6"
"EZH2","PSMD12"
"EZH2","RAB7A"
"EZH2","RPL5"
"EZH2","SFXN1"
"EZH2","SND1"
"EZH2","STAT1"
"EZH2","STIP1"
"EZH2","TUBA4A"
"CCT7","EZH2"
"EZH2","TLN1"
"EZH2","UBA1"
"EZH2","VCL"
"EZH2","VPS13C"
"EZH2","VPS35"
"EZH2","NEFL"
"DDX17","EZH2"
"EZH2","PSMD2"
"EZH2","RPN1"
"EZH2","RPL26"
"EZH2","LMNB1"
"EZH2","PSMD3"
"ABCD1","EZH2"
"EZH2","SLC25A12"
"DNAJA1","EZH2"
"DNAJC9","EZH2"
"EZH2","HSPH1"
"EZH2","KRT86"
"EZH2","MAPK1"
"EZH2","NACA"
"EZH2","RUVBL2"
"EZH2","FTSJ3"
"EZH2","STAT3"
"EZH2","FARSB"
"EZH2","TUBA1C"
"ACOT7","EZH2"
"EZH2","RPL10"
"EZH2","NDUFS7"
"EZH2","NQO1"
"EZH2","HDLBP"
"CORO1C","EZH2"
"CTSD","EZH2"
"DDX21","EZH2"
"EZH2","HNRNPUL2"
"EZH2","LAMP2"
"EZH2","LMNB2"
"EZH2","PLP2"
"EZH2","RAB18"
"EZH2","SMC4"
"EZH2","KRT6C"
"EZH2","SCRN1"
"EZH2","WDR1"
"AARS","EZH2"
"ATIC","EZH2"
"EZH2","SRSF5"
"EZH2","RPS7"
"EZH2","SMC2"
"ATP6V1A","EZH2"
"EZH2","SLC25A13"
"EZH2","MTHFD1L"
"EZH2","MYO1B"
"EZH2","NDUFS1"
"EZH2","PFKM"
"EZH2","SUCLG2"
"EZH2","GNAS"
"DCPS","EZH2"
"EZH2","GMPS"
"ABCF2","EZH2"
"EZH2","NCLN"
"EZH2","SLC3A2"
"ABCE1","EZH2"
"ARGLU1","EZH2"
"DRG1","EZH2"
"EIF3L","EZH2"
"EZH2","MAP3K2"
"EZH2","MCM3"
"EZH2","SCYL1"
"EZH2","PCBP4"
"EZH2","PSMD13"
"CAD","EZH2"
"EZH2","UGP2"
"EZH2","PTMA"
"EZH2","GOT1"
"EZH2","MCM4"
"EZH2","MAP2K2"
"EZH2","JUP"
"EZH2","RUVBL1"
"EZH2","IDH3B"
"EZH2","PFKL"
"EZH2","HIST1H2BC"
"EZH2","HIST1H2BH"
"EZH2","ZMYND11"
"EZH2","RPS6KA5"
"EZH2","TK1"
"EZH2","JAK2"
"CRY2","EZH2"
"CARM1","EZH2"
"DCAF7","EZH2"
"EZH2","TRIM55"
"BCAR1","EZH2"
"EZH2","LIN37"
"ARID4B","EZH2"
"EZH2","PRMT1"
"EZH2","UBE2O"
"EZH2","PRAME"
"EZH2","HIST1H3C"
"CEBPB","EZH2"
"BARD1","BRCA1"
"BRCA1","MSH6"
"BRCA1","BRIP1"
"BRCA1","BRCA1"
"BRCA1","NCOA3"
"BRCA1","NUP153"
"BRCA1","RBBP8"
"BRCA1","DNAJA3"
"BRCA1","ELK4"
"BRCA1","RAD51"
"BLM","BRCA1"
"BRCA1","RAD50"
"BRCA1","HSPA8"
"BRCA1","CDK16"
"BRCA1","ESR1"
"BRCA1","CSTF2"
"BRCA1","RBL1"
"BRCA1","UBE3A"
"BRCA1","LMO4"
"BRCA1","GTF2H4"
"BRCA1","HDAC2"
"BRCA1","SMARCD2"
"BRCA1","CSNK2B"
"BRCA1","NUP133"
"BRCA1","NUP188"
"BRCA1","JAK1"
"BRCA1","JAK2"
"BRCA1","CCNE1"
"BRCA1","E2F4"
"BRCA1","CCND1"
"BRCA1","STAT1"
"BRCA1","FANCD2"
"BRCA1","TOPBP1"
"BRCA1","E2F1"
"BRCA1","TFAP2A"
"BRCA1","TFAP2C"
"BRCA1","ETV5"
"BRCA1","HMMR"
"BRCA1","TPX2"
"BRCA1","PPP1CA"
"BRCA1","DAZAP1"
"BRCA1","HIF1A"
"AHR","BRCA1"
"BRCA1","JUNB"
"BRCA1","PABPC1"
"BRCA1","MAPK1"
"BRCA1","IFI16"
"BRCA1","CTNNB1"
"BRCA1","CDKN2A"
"ALDH9A1","BRCA1"
"BRCA1","DCN"
"BRCA1","DYNC1H1"
"BRCA1","DNAJA1"
"BRCA1","INPP1"
"BRCA1","MAP3K1"
"BRCA1","PPP2R5C"
"BRCA1","PSMG1"
"BRCA1","RANBP9"
"BRCA1","WDR6"
"BRCA1","HSPA14"
"BRCA1","TSEN54"
"BRCA1","DRG1"
"BRCA1","SUPT6H"
"BRCA1","GPN1"
"ANKRD26","BRCA1"
"BRCA1","PPP6R1"
"BRCA1","FTSJ2"
"BRCA1","CEP350"
"BRCA1","EIF4G1"
"BRCA1","HSPD1"
"BRCA1","JUP"
"BRCA1","TRIM24"
"BRCA1","HUWE1"
"BRCA1","SUPT5H"
"BRCA1","RPL3"
"BRCA1","RPS7"
"BRCA1","RUVBL2"
"ABCF2","BRCA1"
"BRCA1","CDCA2"
"BRCA1","CEBPB"
"BRCA1","DDX39A"
"BRCA1","GTF2IRD1"
"BRCA1","KIF20A"
"BRCA1","KIF22"
"BRCA1","NIPBL"
"BRCA1","NOL11"
"BRCA1","RFC4"
"BRCA1","SMC1A"
"BRCA1","WAPAL"
"BRCA1","TCEA2"
"BRCA1","SSRP1"
"BRCA1","SUPT16H"
"BRCA1","NCOA1"
"BRCA1","PYCARD"
"BRCA1","CEP72"
"BRCA1","HCFC1"
"BRCA1","TPI1"
"BRCA1","ZFR"
"BRCA1","IGF2BP3"
"BRCA1","SLC39A6"
"BRCA1","UBAP2"
"BRCA1","NUP214"
"BRCA1","GART"
"BRCA1","NUP160"
"BRCA1","RPLP1"
"BRCA1","RBM14"
"BRCA1","FUS"
"BRCA1","SF3B1"
"BRCA1","ILF2"
"BRCA1","LMNA"
"BRCA1","MYBBP1A"
"BRCA1","TUBA4A"
"BRCA1","DDX21"
"BRCA1","LARP1"
"BRCA1","PRPF6"
"BRCA1","PRMT1"
"AKAP8","BRCA1"
"BRCA1","IARS"
"BRCA1","SPTAN1"
"BRCA1","HNRNPH2"
"BRCA1","LARS"
"BRCA1","EPRS"
"BRCA1","DARS"
"BRCA1","TFG"
"BRCA1","HNRNPUL2"
"BRCA1","HYOU1"
"BRCA1","UBAP2L"
"BRCA1","STIP1"
"BRCA1","UBA1"
"BRCA1","CKAP5"
"BRCA1","RUVBL1"
"BRCA1","CCT7"
"BRCA1","LDHB"
"BRCA1","RPL5"
"BRCA1","PSMD13"
"BRCA1","MCM3"
"BRCA1","TUBA1C"
"BRCA1","PSMD11"
"BRCA1","RALY"
"BRCA1","NACA"
"BRCA1","TLN1"
"BRCA1","SEPT7"
"BRCA1","TCP1"
"BRCA1","MCM4"
"BRCA1","KIF23"
"BRCA1","YWHAQ"
"BRCA1","PAICS"
"BRCA1","P4HB"
"BRCA1","WDR5"
"BRCA1","VCL"
"BRCA1","HSPH1"
"BRCA1","CAD"
"BRCA1","PSMD3"
"BRCA1","MARS"
"BRCA1","CSE1L"
"BRCA1","TUBB6"
"BRCA1","COPA"
"BRCA1","KIF20B"
"BRCA1","PSMD12"
"BRCA1","PSMD2"
"BRCA1","GCN1L1"
"BRCA1","TRIM28"
"BRCA1","CARM1"
"BRCA1","PALLD"
"BRCA1","TNRC6B"
"BRCA1","CENPF"
"BRCA1","GEMIN5"
"BRCA1","PPA1"
"BRCA1","NUP93"
"BRCA1","KIFC1"
"BRCA1","SEC23IP"
"BRCA1","STAU1"
"BRCA1","ZBTB47"
"BRCA1","MCM5"
"BRCA1","GMPS"
"BRCA1","KIAA0368"
"BRCA1","VPS35"
"BRCA1","SRP68"
"BRCA1","RPL14"
"BRCA1","PRMT5"
"BRCA1","DCAF7"
"BRCA1","DYNC1I2"
"BRCA1","HSPA4L"
"BRCA1","SND1"
"BRCA1","UPF1"
"BRCA1","RPL10"
"BRCA1","CNOT1"
"BRCA1","NOLC1"
"BRCA1","TFRC"
"BRCA1","NUP155"
"BRCA1","SNRPD3"
"BRCA1","OGT"
"BRCA1","NUP107"
"BRCA1","DDX17"
"BRCA1","TCOF1"
"BRCA1","PFKM"
"BRCA1","NOP56"
"BRCA1","FAM98A"
"BRCA1","EIF3L"
"BRCA1","UCHL5"
