"from","to"
"ENO1","NEK4"
"ENO1","KIF14"
"ENO1","TUBA1A"
"ENO1","USP10"
"ENO1","PFN1"
"ENO1","PER2"
"ENO1","FDPS"
"ENO1","PRMT1"
"BAP1","ENO1"
"ENO1","RNF130"
"ENO1","TNIP1"
"EIF4G1","ENO1"
"AP1B1","ENO1"
"ENO1","GPS1"
"ENO1","RPL23"
"ENO1","USP7"
"AURKB","AURKB"
"AURKB","BIRC5"
"AURKB","BUB1B"
"AURKB","FBXW7"
"AURKB","TPX2"
"AURKB","FLOT1"
"AURKB","TUBB"
"AURKB","TUBA1A"
"AURKA","AURKB"
"AURKB","EIF4ENIF1"
"AURKB","PRPF3"
"AURKB","RPS4X"
"AURKB","HSP90AB1"
"AURKB","SHARPIN"
"AURKB","PPFIA1"
"AURKB","RPS25"
"AURKB","CUL3"
"AARS","AURKB"
"AURKB","LANCL1"
"AURKB","FTSJ3"
"AURKB","MYBBP1A"
"AURKB","NAT10"
"AURKB","RBM28"
"AURKB","TUFM"
"AURKB","PFKL"
"ATAD3A","AURKB"
"AURKB","RPL13"
"AURKB","RPS8"
"AURKB","RPL23A"
"AURKB","HSPB1"
"AURKB","TRAP1"
"AURKB","RPS20"
"AURKB","RPS11"
"AURKB","RPS18"
"AURKB","RPS24"
"AURKB","CLTCL1"
"AURKB","RPL19"
"AURKB","RPS12"
"AURKB","TPM3"
"AURKB","BANF1"
"AURKB","EIF4A1"
"AURKB","RPL34"
"AURKB","RPL32"
"AURKB","SLC25A1"
"AURKB","HIST2H3A"
"AURKB","SDCCAG3"
"AURKB","RPS23"
"AURKB","CLPB"
"AURKB","OGDH"
"AURKB","UPF1"
"AURKB","SSBP1"
"AURKB","SLC3A2"
"AURKB","STIP1"
"AURKB","KIFC3"
"AURKB","NDUFA9"
"AURKB","CTDP1"
"AURKB","HNRNPA2B1"
"AURKB","SLC25A11"
"AURKB","PSMD3"
"AURKB","PABPC5"
"AURKB","CDC25A"
"AURKB","PSMC3"
"AURKB","PLOD3"
"AURKB","ZNF408"
"AURKB","PSMD2"
"AURKB","SPAG5"
"AURKB","PSMD12"
"AURKB","PSMD14"
"AURKB","RANGAP1"
"AURKB","MRPS5"
"AURKB","NCAPD2"
"AURKB","GLTSCR2"
"AURKB","ZC3H4"
"AURKB","YWHAE"
"AURKB","CBX5"
"AURKB","PPP1CA"
"AURKB","DTL"
"AURKB","TFG"
"AURKB","KIF14"
"AURKB","PRC1"
"AURKB","BRD1"
"AURKB","HIST1H3C"
"AURKB","TNIP1"
"AURKB","POLD1"
"EWSR1","GSK3B"
"GSK3B","NOTCH2"
"GSK3B","TSC1"
"GSK3B","GSK3B"
"GNB2","GSK3B"
"GSK3B","PMAIP1"
"FEN1","GSK3B"
"GAPDH","GSK3B"
"GSK3B","TUBA1A"
"CHD3","GSK3B"
"GSK3B","ZHX1"
"GSK3B","PPP1CA"
"GSK3B","NBR1"
"AURKA","GSK3B"
"GSK3B","IKBKG"
"CCND1","GSK3B"
"BCL2L1","GSK3B"
"GSK3B","SDCCAG3"
"GSK3B","SPAG5"
"DCP1A","GSK3B"
"GSK3B","HNRNPA2B1"
"ENO1","GSK3B"
"APEX1","GSK3B"
"GSK3B","OTUB1"
"GSK3B","NDUFA9"
"GSK3B","YARS"
"GSK3B","PAK2"
"GSK3B","IGF2BP3"
"GSK3B","TRAP1"
"GSK3B","PRKCSH"
"GSK3B","PSMD2"
"GSK3B","SSRP1"
"GSK3B","MCM6"
"AARS","GSK3B"
"AP1B1","GSK3B"
"EIF4G1","GSK3B"
"CAD","GSK3B"
"GSK3B","HSP90AB1"
"GSK3B","SLC3A2"
"GSK3B","H3F3B"
"GSK3B","PFN1"
"GSK3B","RPS18"
"GSK3B","RPL13"
"GSK3B","PDPK1"
"GSK3B","UHRF1"
"DDX47","GSK3B"
"GSK3B","RBM28"
"GAB1","GSK3B"
"EIF3A","GSK3B"
"ANKHD1-EIF4EBP3","GSK3B"
"EIF4ENIF1","GSK3B"
"GSK3B","TDRD3"
"GSK3B","PPFIA1"
"GSK3B","INPPL1"
"GSK3B","PICK1"
"AKT1","GSK3B"
"GSK3B","PRKCA"
"E2F1","GSK3B"
"GSK3B","TRAF2"
"FBXW7","GSK3B"
"CSNK2B","GSK3B"
"GSK3B","IRS1"
"GSK3B","RECQL4"
"GSK3B","PRC1"
"GSK3B","USP7"
"KIF14","NCAPD2"
"KIF14","PELO"
"KIF14","KIF14"
"HSPB1","KIF14"
"HNRNPA2B1","KIF14"
"HIST1H2BL","KIF14"
"KIF14","RPS8"
"KIF14","TUFM"
"HIST2H3A","KIF14"
"HSP90AB1","KIF14"
"KIF14","RPL13"
"KIF14","RPL23A"
"KIF14","RPS4X"
"KIF14","P4HA1"
"BANF1","KIF14"
"FLOT1","KIF14"
"ABLIM1","KIF14"
"CLTCL1","KIF14"
"AURKB","KIF14"
"KIF14","RPS20"
"ILF2","KIF14"
"HNRNPA0","KIF14"
"KIF14","SUPT16H"
"KIF14","RPL19"
"KIF14","PPP1CA"
"KIF14","RPL23"
"KIF14","RPS18"
"ATAD3A","KIF14"
"IGF2BP3","KIF14"
"KIF14","KPNA2"
"CFL1","KIF14"
"KIF14","PGAM5"
"EIF4A1","KIF14"
"KIF14","RPS24"
"KIF14","RPS11"
"KIF14","UBAP2L"
"KIF14","TRIM27"
"KIF14","SSRP1"
"KIF14","PHB2"
"KIF14","RPS23"
"KIF14","RHOT2"
"KIF14","PI4KA"
"FXR2","KIF14"
"KIF14","SHMT2"
"KIF14","RPS12"
"KIF14","RPL34"
"KIF14","PYCR1"
"KIF14","UPF1"
"DDX28","KIF14"
"EIF6","KIF14"
"AP2M1","KIF14"
"CAPZB","KIF14"
"KIF14","NAT10"
"KIF14","RPS28"
"KIF14","SF3B2"
"KIF14","RNPS1"
"KIF14","WDR46"
"KIF14","ZNF326"
"FN3KRP","KIF14"
"KIF14","SMARCA4"
"KIF14","PRPF3"
"KIF14","SSBP1"
"COPE","KIF14"
"CTDP1","KIF14"
"KIF14","TPM3"
"KIF14","OGDH"
"KIF14","KIFC3"
"KIF14","RPL32"
"KIF14","PAK2"
"KIF14","USP10"
"FTSJ3","KIF14"
"KIF14","PSMD12"
"KIF14","SNRPB"
"ACIN1","KIF14"
"KIF14","PES1"
"KIF14","TRAP1"
"KIF14","RAB7A"
"KIF14","NDUFA9"
"KIF14","YWHAE"
"KIF14","SNRPD3"
"KIF14","PRC1"
"KIF14","MCM2"
"KIF14","SDCCAG3"
"CBX5","KIF14"
"ATP6V0D1","KIF14"
"KIF14","MYBBP1A"
"DDX6","KIF14"
"KIF14","PABPC5"
"ARHGDIA","KIF14"
"KIF14","SLC3A2"
"KIF14","RBM15"
"KIF14","TPX2"
"KIF14","LIG3"
"KIF14","SRC"
"KIF14","PLOD1"
"KIF14","TFG"
"KIF14","YARS"
"ACTL6A","KIF14"
"CCT5","KIF14"
"AP1B1","KIF14"
"KIF14","PSPC1"
"KIF14","NUP85"
"KIF14","MCM7"
"CSTF2","KIF14"
"AARS","KIF14"
"GAPDH","KIF14"
"AHR","KIF14"
"KIF14","PSMC5"
"KIF14","MCM5"
"KIF14","RHOG"
"HMGA1","KIF14"
"KIF14","MRPL38"
"GADD45GIP1","KIF14"
"KIF14","RECQL"
"KIF14","MRPL12"
"KIF14","RECQL4"
"KIF14","PSMD2"
"EIF4G1","KIF14"
"KIF14","ZC3H7A"
"KIF14","USP9X"
"KIF14","SPAG5"
"KIF14","PSMC3"
"CHAF1A","KIF14"
"DDX41","KIF14"
"BIRC5","KIF14"
"KIF14","SUPT5H"
"KIF14","RANGAP1"
"KIF14","PLOD3"
"CUL3","KIF14"
"KIF14","PRPF40A"
"KIF14","PRPF4"
"KIF14","UTP3"
"DDX47","KIF14"
"FEN1","KIF14"
"KIF14","ZNF408"
"GTF3C2","KIF14"
"KIF14","MPHOSPH10"
"ENO1","KIF14"
"EIF3A","KIF14"
"DDA1","KIF14"
"CENPJ","KIF14"
"KIF14","RPGRIP1L"
"KIF14","KRT8"
"KIF14","PARD3"
"KIF14","PFN1"
"KIF14","POLR2C"
"KIF14","VPS33B"
"KIF14","RHOBTB1"
"CENPE","PRC1"
"PRC1","YWHAE"
"PRC1","SF3B2"
"GSK3B","PRC1"
"PRC1","PRC1"
"HIST1H2BL","PRC1"
"HNRNPA2B1","PRC1"
"HIST2H3A","PRC1"
"KIF14","PRC1"
"PRC1","RPS4X"
"PRC1","RPL13"
"NAT10","PRC1"
"KPNA2","PRC1"
"PRC1","RPL19"
"PRC1","RPS20"
"PRC1","RPS8"
"HSP90AB1","PRC1"
"PPP1CA","PRC1"
"PRC1","RPL23A"
"PHB2","PRC1"
"GAPDH","PRC1"
"HMGA1","PRC1"
"MYBBP1A","PRC1"
"CLTCL1","PRC1"
"HNRNPA0","PRC1"
"PRC1","RPS11"
"AURKB","PRC1"
"PRC1","RPS18"
"HSPB1","PRC1"
"EIF4A1","PRC1"
"PRC1","TRAP1"
"EIF6","PRC1"
"ILF2","PRC1"
"PRC1","RPS24"
"PRC1","RPL34"
"PRC1","SSRP1"
"CBX5","PRC1"
"PLK1","PRC1"
"BANF1","PRC1"
"PRC1","TUFM"
"IGF2BP3","PRC1"
"PRC1","RPL32"
"PRC1","TOMM40"
"PRC1","RPS23"
"PRC1","SUPT16H"
"MRPL12","PRC1"
"FTSJ3","PRC1"
"PRC1","PRPF40A"
"FXR2","PRC1"
"PRC1","RPL23"
"PRC1","RANGAP1"
"PRC1","RPS28"
"DDX47","PRC1"
"CTDP1","PRC1"
"MCM7","PRC1"
"MCM6","PRC1"
"CHD4","PRC1"
"PRC1","RPS12"
"PRC1","SNRPB"
"CAPZB","PRC1"
"PFKL","PRC1"
"NUP85","PRC1"
"ACIN1","PRC1"
"PRC1","SNRPD3"
"PRC1","ZNF326"
"CFL1","PRC1"
"FLOT1","PRC1"
"PGAM5","PRC1"
"PRC1","UTP3"
"CCT5","PRC1"
"PBRM1","PRC1"
"PRC1","RBM15"
"AQR","PRC1"
"PES1","PRC1"
"PRC1","USP5"
"NDUFA9","PRC1"
"PRC1","TPX2"
"MCM5","PRC1"
"BIRC5","PRC1"
"P4HA1","PRC1"
"PRC1","WDR46"
"AATF","PRC1"
"PRC1","SEC24C"
"PRC1","RBM28"
"NOTCH2","PRC1"
"CCDC137","PRC1"
"PRC1","TSC1"
"PRC1","ZNF408"
"PRC1","PSMD3"
"PRC1","RNPS1"
"PRC1","PSMD13"
"PRC1","PSMD2"
"CDC25A","PRC1"
"LIG3","PRC1"
"PRC1","SLC25A11"
"AARS","PRC1"
"ATP6V0D1","PRC1"
"PRC1","UHRF1"
"PRC1","THOC1"
"PRC1","UPF1"
"CDK2","PRC1"
"FBXW7","PRC1"
"PRC1","RECQL"
"PRC1","TNIP1"
"POLD1","PRC1"
"AURKA","FBXW7"
"FBXW7","FBXW7"
"FBXW7","GSK3B"
"AURKB","FBXW7"
"FBXW7","MED15"
"CDK2","FBXW7"
"BUB1B","FBXW7"
"FBXW7","RAE1"
"FBXW7","RBM28"
"FBXW7","GTF3C2"
"FBXW7","SSRP1"
"FBXW7","PIN1"
"ENO1","FBXW7"
"FBXW7","SSBP1"
"CTDP1","FBXW7"
"FBXW7","USP9X"
"FBXW7","UBAP2L"
"FBXW7","PSMA6"
"FBXW7","PSMD3"
"FBXW7","STAT1"
"FBXW7","MCM7"
"CHD4","FBXW7"
"FBXW7","RANBP1"
"FBXW7","LUC7L"
"FBXW7","PRMT1"
"EIF4G1","FBXW7"
"FBXW7","SMARCA4"
"FBXW7","POU5F1"
"FBXW7","ZFP36"
"AKT1","FBXW7"
"FBXW7","STAT5A"
"FBXW7","NOTCH2"
"ACD","FBXW7"
"CAD","FBXW7"
"FBXW7","TUFM"
"FBXW7","SUPT16H"
"FBXW7","SF3B2"
"FBXW7","RPS4X"
"EIF4A1","FBXW7"
"FBXW7","RPL23A"
"FBXW7","RPS8"
"FBXW7","IGF2BP3"
"AARS","FBXW7"
"FBXW7","YWHAE"
"FBXW7","RPS18"
"FBXW7","RPS11"
"FBXW7","RPS23"
"FBXW7","RPL13"
"FBXW7","TPM3"
"FBXW7","HNRNPA2B1"
"COPE","FBXW7"
"FBXW7","ILF2"
"FBXW7","SLC25A11"
"FBXW7","SLC25A1"
"FBXW7","PFKL"
"ARHGEF1","FBXW7"
"FBXW7","MCM6"
"FBXW7","UPF1"
"FBXW7","HNRNPA0"
"FBXW7","PYCR1"
"EMD","FBXW7"
"FBXW7","TIMM50"
"FBXW7","MRPS5"
"FBXW7","UHRF1"
"FBXW7","NAT10"
"FBXW7","MYBBP1A"
"FBXW7","RPS24"
"FBXW7","RPS20"
"FBXW7","RPS25"
"FBXW7","MRPS7"
"FBXW7","RPL19"
"ACTL6A","FBXW7"
"FBXW7","PSPC1"
"FBXW7","USP10"
"FBXW7","PES1"
"FBXW7","TSC1"
"FBXW7","POLR1A"
"CFL1","FBXW7"
"DAP3","FBXW7"
"CSNK2B","FBXW7"
"FBXW7","SNRPD3"
"FBXW7","RPL34"
"FBXW7","OTUB1"
"FBXW7","PSMC5"
"FBXW7","LDHA"
"CCDC137","FBXW7"
"FBXW7","MCM2"
"FBXW7","PGAM5"
"FBXW7","XPOT"
"DDX41","FBXW7"
"FBXW7","ZC3H7A"
"FBXW7","SIRT1"
"FBXW7","FEN1"
"FBXW7","PSMD11"
"FBXW7","TOMM40"
"FBXW7","RHOG"
"FBXW7","PHF5A"
"DTL","FBXW7"
"BIRC5","FBXW7"
"FBXW7","NEK2"
"FBXW7","POLR2E"
"FBXW7","PRC1"
"FBXW7","PRPF4"
"FBXW7","NCAPD2"
"DDX42","FBXW7"
"ANAPC4","FBXW7"
"EIF3A","FBXW7"
"FBXW7","POLD1"
"FBXW7","GATA3"
"FBXW7","PLK1"
"FBXW7","TRAF2"
"ARHGDIA","FBXW7"
"FBXW7","NFKBIA"
"FBXW7","KPNA2"
"NBR1","NBR1"
"MRPS18B","NBR1"
"NBR1","NIPSNAP1"
"MYBBP1A","NBR1"
"AARS","NBR1"
"CAD","NBR1"
"CCT5","NBR1"
"EIF4A1","NBR1"
"HSP90AB1","NBR1"
"KPNA2","NBR1"
"NBR1","PSMD2"
"NBR1","RAB5C"
"NBR1","RAB7A"
"NBR1","TNIP1"
"NBR1","TUBB"
"NBR1","YWHAE"
"NBR1","SLC25A10"
"NBR1","RPS24"
"NBR1","STIP1"
"NBR1","PSMD12"
"NBR1","OTUB1"
"GAPDH","NBR1"
"MCM2","NBR1"
"CFL1","NBR1"
"NBR1","PHF5A"
"NBR1","PELP1"
"NBR1","PES1"
"ARHGDIA","NBR1"
"NBR1","PLOD3"
"FXR2","NBR1"
"IRF3","NBR1"
"GSK3B","NBR1"
"KRT8","NBR1"
"NBR1","VASP"
"AATF","NBR1"
"PRMT1","PRMT1"
"PRMT1","SUPT5H"
"NCOA1","PRMT1"
"PRMT1","TERF2"
"EIF4A1","PRMT1"
"PRMT1","STAT5A"
"PRMT1","STAT1"
"GLTSCR2","PRMT1"
"COPS7B","PRMT1"
"PRMT1","UBAP2L"
"PRMT1","RBM15"
"PRMT1","SIRT1"
"EWSR1","PRMT1"
"PRMT1","PSMD2"
"PRMT1","USP7"
"MAP3K5","PRMT1"
"PRMT1","PRMT5"
"PRMT1","TUBB"
"HSP90AB1","PRMT1"
"HNRNPA2B1","PRMT1"
"CAD","PRMT1"
"ILF2","PRMT1"
"PRMT1","TAF4"
"DDX6","PRMT1"
"CCT5","PRMT1"
"PRMT1","SF3B2"
"PRMT1","USP9X"
"EIF4G1","PRMT1"
"PRMT1","PSMD11"
"PRMT1","SHMT2"
"PRMT1","PSPC1"
"PRMT1","RBM28"
"KPNA2","PRMT1"
"IGF2BP3","PRMT1"
"PRMT1","PSMC5"
"PRMT1","UPF1"
"PCNA","PRMT1"
"PRMT1","PSMD3"
"MCM5","PRMT1"
"ACTL6A","PRMT1"
"AQR","PRMT1"
"LDHA","PRMT1"
"PRMT1","SNRPB"
"PRMT1","RPS4X"
"ENO1","PRMT1"
"PRMT1","RPL13"
"PRMT1","SNRPA1"
"PRMT1","RPS8"
"PRMT1","TUFM"
"GAPDH","PRMT1"
"PRMT1","YWHAE"
"PRMT1","TFG"
"EIF3A","PRMT1"
"PGAM5","PRMT1"
"PRMT1","ZC3H4"
"CAPZB","PRMT1"
"PRMT1","PSMC4"
"NAT10","PRMT1"
"PRMT1","TPI1"
"CSNK2B","PRMT1"
"DNAJC7","PRMT1"
"PGK1","PRMT1"
"PRMT1","ZNF326"
"MYBBP1A","PRMT1"
"CS","PRMT1"
"PRMT1","TPM3"
"PRMT1","USP10"
"PRMT1","PSMA6"
"EMD","PRMT1"
"POLR2E","PRMT1"
"PGD","PRMT1"
"PRMT1","YARS"
"DDX42","PRMT1"
"PRMT1","SEC24C"
"AARS","PRMT1"
"DCTN4","PRMT1"
"DAXX","PRMT1"
"CUL3","PRMT1"
"CDK2","PRMT1"
"MCM7","PRMT1"
"PRMT1","THOC1"
"PRMT1","RNPS1"
"MCM2","PRMT1"
"PRMT1","UBE2M"
"PRMT1","RECQL4"
"FBXW7","PRMT1"
"NEK2","PRMT1"
"DCP1A","PRMT1"
"PRMT1","TDRD3"
"EIF4ENIF1","PRMT1"
"KIAA0430","PRMT1"
"PRMT1","PRPF4"
"PRMT1","SNRPD3"
"NCAPD2","PRMT1"
"PRMT1","TUBA1A"
"CLK2","PRMT1"
"PRMT1","RUFY1"
"CUL3","CUL3"
"COMMD1","CUL3"
"AURKB","CUL3"
"CUL3","GPS1"
"CUL3","HCFC1"
"CUL3","RHOBTB1"
"COPS7A","CUL3"
"CUL3","PRPF40A"
"CUL3","RPS28"
"CUL3","SUPT5H"
"COPS7B","CUL3"
"CUL3","HOOK2"
"CUL3","TUBA1A"
"CUL3","FANCI"
"CUL3","MRPS18B"
"CUL3","PGAM5"
"CUL3","SHMT2"
"CUL3","P4HA1"
"CUL3","SF3B2"
"CUL3","PSMC5"
"CUL3","RNPS1"
"CUL3","SMARCB1"
"CUL3","TFG"
"CUL3","PELO"
"ACIN1","CUL3"
"AP2M1","CUL3"
"ARHGDIA","CUL3"
"CUL3","DDX28"
"CUL3","PRMT5"
"CUL3","EIF4G1"
"AP1B1","CUL3"
"CUL3","DDX41"
"CUL3","DDX6"
"CUL3","POLD1"
"CUL3","SNRPA1"
"CUL3","UPF1"
"CUL3","FARSA"
"CUL3","YWHAE"
"CAD","CUL3"
"CUL3","EIF4A1"
"CUL3","FTSJ3"
"CLPB","CUL3"
"CUL3","FN3KRP"
"CUL3","TPM3"
"CUL3","CUL5"
"CUL3","IGF2BP3"
"CUL3","MRPL12"
"CUL3","PPP4C"
"CUL3","RAE1"
"CUL3","RPS11"
"CUL3","TIMM50"
"CUL3","UBAP2L"
"CUL3","MYBBP1A"
"CUL3","PSPC1"
"CUL3","SMARCD2"
"CUL3","USP9X"
"CUL3","HNRNPA2B1"
"CUL3","MCM7"
"CUL3","PPP1CA"
"CUL3","PSMD2"
"CUL3","EMD"
"CUL3","KPNA2"
"CUL3","SLC3A2"
"CUL3","PRPF4"
"CUL3","RBM28"
"CUL3","SUPT16H"
"CUL3","EIF6"
"CUL3","EWSR1"
"CUL3","FXR2"
"CUL3","PES1"
"CUL3","PLOD1"
"CUL3","PRMT1"
"CUL3","SMARCA4"
"CUL3","SNRPB"
"CUL3","DNAJC7"
"CUL3","ENO1"
"CUL3","IRAK1"
"CUL3","LANCL1"
"CUL3","NAT10"
"CUL3","PCNA"
"CUL3","PLOD3"
"CUL3","POLR2C"
"CUL3","POLR2E"
"CUL3","USP7"
"CCT5","CUL3"
"CUL3","MRPS7"
"CUL3","PSMC4"
"CUL3","PYCR1"
"CUL3","SEC24C"
"CUL3","SSBP1"
"CUL3","TUFM"
"CUL3","HNRNPA0"
"CUL3","MCM6"
"CUL3","MRPS5"
"CUL3","RPS12"
"CUL3","TUBB"
"CDK4","CUL3"
"CLTCL1","CUL3"
"CUL3","DNAJA3"
"CUL3","HSPB1"
"CUL3","ILF2"
"CUL3","KRT2"
"CUL3","RPL23"
"CUL3","RPS25"
"CUL3","ZNF326"
"ACTL6A","CUL3"
"ATAD3A","CUL3"
"CUL3","GAPDH"
"CUL3","LDHA"
"CUL3","PFN1"
"CUL3","RPL23A"
"CUL3","RPS20"
"CUL3","RPS8"
"CUL3","ENO2"
"CUL3","HSP90AB1"
"CUL3","RPL19"
"CUL3","RPS18"
"CUL3","RPS24"
"CUL3","RPS4X"
"CUL3","TRAP1"
"CUL3","RPL13"
"CUL3","SNRPD3"
"CUL3","DAXX"
"CUL3","PAK1IP1"
"CUL3","UBE2M"
"CUL3","USP21"
"AURKA","CUL3"
"CUL3","PSMD3"
"CUL3","RANGAP1"
"CUL3","NOTCH2"
"CUL3","UHRF1"
"CUL3","TRAF2"
"CHD4","CUL3"
"ABLIM1","CUL3"
"CUL3","TRIM27"
"CUL3","XPOT"
"CUL3","MCM5"
"CUL3","ZC3H4"
"CUL3","DIABLO"
"CUL3","EIF5A"
"CUL3","RBCK1"
"CUL3","TRAF5"
"CUL3","KIAA0430"
"CUL3","ECH1"
"CUL3","PSMC3"
"CUL3","RUFY1"
"CUL3","ZNF250"
"CUL3","KRT8"
"CUL3","ZC3H7A"
"CUL3","SLC25A11"
"CSNK2A1","CUL3"
"CUL3","HTRA2"
"CUL3","NDUFA9"
"CUL3","PHB2"
"CUL3","USP10"
"BUB1B","CUL3"
"CUL3","EIF3A"
"CUL3","NIPSNAP1"
"CSNK2B","CUL3"
"AHR","CUL3"
"CBX5","CUL3"
"CUL3","PMPCB"
"CUL3","NDUFS8"
"CUL3","DTL"
"CUL3","IKBKG"
"CUL3","SIAH1"
"CUL3","SHARPIN"
"CUL3","WDR61"
"CS","CUL3"
"ARAF","CUL3"
"CUL3","NUP85"
"CUL3","MKRN2"
"CUL3","PI4KA"
"CUL3","PPM1G"
"CUL3","SLC25A1"
"CUL3","INTS6"
"CUL3","DAP3"
"CUL3","NCAPH2"
"CUL3","TSC1"
"CUL3","SLC25A10"
"CFL1","CUL3"
"CUL3","SIRT1"
"CUL3","PRKCSH"
"COPE","CUL3"
"CUL3","MED15"
"CCT6B","CUL3"
"BANF1","CUL3"
"AARS","CUL3"
"CUL3","DDA1"
"CUL3","ZNF768"
"CUL3","PGK1"
"CUL3","SPAG5"
"CUL3","RANBP1"
"CUL3","RPL34"
"CUL3","RPS23"
"CUL3","RHOT2"
"CAPZB","CUL3"
"CUL3","RPL32"
"CUL3","NME1"
"CUL3","MAP3K5"
"CUL3","POLA2"
"ANAPC4","CUL3"
"CUL3","NAB2"
"CUL3","PPP2R2B"
"CDC25A","CUL3"
"CUL3","RECQL4"
"CUL3","IRS1"
"CUL3","KIF14"
"CUL3","PLK1"
"CUL3","PDPK1"
"CUL3","HMGA1"
"CUL3","FDPS"
"BAP1","CUL3"
"BAP1","HCFC1"
"BAP1","FOXK2"
"BAP1","PPM1G"
"BAP1","MCRS1"
"BAP1","PGAM5"
"BAP1","PSMC4"
"BAP1","PSMC5"
"BAP1","PSMD11"
"BAP1","PSMD2"
"BAP1","PSMD3"
"BAP1","YWHAE"
"BAP1","COPE"
"BAP1","CAD"
"BAP1","RPS12"
"BAP1","CBX5"
"BAP1","KPNA2"
"BAP1","POLR2E"
"BAP1","RPS23"
"BAP1","SF3B2"
"BAP1","SNRPA1"
"BAP1","E2F1"
"BAP1","BAP1"
"BAP1","TUBB"
"BAP1","KRT2"
"BAP1","KRT8"
"BAP1","HSP90AB1"
"BAP1","TRAP1"
"BAP1","STIP1"
"BAP1","ENO1"
"BAP1","ENO2"
"BAP1","GAPDH"
"BAP1","CCT5"
"BAP1","TPI1"
"BAP1","CFL1"
"BAP1","LDHA"
"BAP1","TPM3"
"BAP1","PRMT5"
"BAP1","PGK1"
"BAP1","RPS8"
"BAP1","CSNK2A1"
"BAP1","PFN1"
"BAP1","CSNK2B"
"BAP1","IGF2BP3"
"BAP1","ILF2"
"BAP1","EIF4A1"
"BAP1","NME1"
"BAP1","HNRNPA2B1"
"BAP1","RPL23A"
"BAP1","PGD"
"BAP1","CAPZB"
"BAP1","EIF3A"
"BAP1","WDR61"
"BAP1","PSMC3"
"BAP1","RPS24"
"BAP1","DNAJC7"
"BAP1","PPP1CA"
"BAP1","RPS4X"
"BAP1","USP9X"
"BAP1","MIF"
"BAP1","EIF4G1"
"AARS","BAP1"
"BAP1","RPL13"
"BAP1","RPL32"
"BAP1","RPS11"
"BAP1","RANGAP1"
"BAP1","PSMA6"
"BAP1","YARS"
"BAP1","CHD4"
"BAP1","RPS18"
"BAP1","RPL19"
"BAP1","HDGF"
"BAP1","SSBP1"
"BAP1","EIF5A"
"BAP1","RAB7A"
"BAP1","TFG"
"BAP1","RPL23"
"BAP1","PSMD14"
"BAP1","RAB5C"
"BAP1","POLD1"
"BAP1","CSTF2"
"BAP1","PRKCSH"
"BAP1","DAP3"
"BAP1","SUPT16H"
"BAP1","SNRPD3"
"BAP1","P4HA1"
"AP1B1","BAP1"
"BAP1","RPS25"
"BAP1","RANBP1"
"BAP1","PCNA"
"BAP1","EWSR1"
"APEX1","BAP1"
"BAP1","MCM6"
"BAP1","PSMD12"
"BAP1","TUFM"
"BAP1","PYCR1"
"ARHGDIA","BAP1"
"BAP1","SSRP1"
"BAP1","RPS20"
"BAP1","PSMD13"
"BAP1","DNAJA3"
"BAP1","UPF1"
"BANF1","BAP1"
"BAP1","UBAP2L"
"BAP1","MRPL12"
"BAP1","UBE2M"
"BAP1","FXR2"
"BAP1","FEN1"
"BAP1","PELO"
"BAP1","MYBBP1A"
"ACTL6A","BAP1"
"BAP1","MCM7"
"BAP1","MRPS7"
"BAP1","SNRPB"
"BAP1","USP5"
"BAP1","EIF6"
"BAP1","NIPSNAP1"
"BAP1","RPS28"
"BAP1","SHMT2"
"BAP1","OTUB1"
"BAP1","LIG3"
"BAP1","MCM2"
"BAP1","RPL34"
"BAP1","CUL3"
"BAP1","FANCI"
"BAP1","PFKL"
"AP2M1","BAP1"
"BAP1","NCAPD2"
"BAP1","USP7"
"BAP1","ZC3H4"
"BAP1","MRPS5"
"BAP1","FTSJ3"
"BAP1","RECQL"
"BAP1","RAE1"
"BAP1","DDX41"
"BAP1","DBNL"
"BAP1","MRPS18B"
"BAP1","PSPC1"
"BAP1","DCTN4"
"BAP1","COPS7B"
"BAP1","DDX42"
"BAP1","PRPF40A"
"BAP1","MCM5"
"BAP1","USP21"
"AKT1","BAP1"
"BAP1","HIST1H3C"
"BAP1","DDA1"
"TNIP1","TNIP1"
"TNIP1","VPS33B"
"NBR1","TNIP1"
"MCRS1","TNIP1"
"IRAK1","TNIP1"
"AARS","TNIP1"
"BANF1","TNIP1"
"LIG3","TNIP1"
"HDGF","TNIP1"
"TNIP1","YARS"
"LANCL1","TNIP1"
"PIN1","TNIP1"
"CCT5","TNIP1"
"HMGA1","TNIP1"
"MARK3","TNIP1"
"EIF3A","TNIP1"
"HIST2H3A","TNIP1"
"SNRPB","TNIP1"
"TNIP1","USP10"
"SSRP1","TNIP1"
"SUPT16H","TNIP1"
"HNRNPA2B1","TNIP1"
"IGF2BP3","TNIP1"
"ILF2","TNIP1"
"ENO1","TNIP1"
"SSBP1","TNIP1"
"LUC7L","TNIP1"
"TNIP1","TPX2"
"TNIP1","YWHAE"
"PRC1","TNIP1"
"ABLIM1","TNIP1"
"CAD","TNIP1"
"AURKB","TNIP1"
"RPS18","TNIP1"
"RBM28","TNIP1"
"KPNA2","TNIP1"
"TNIP1","UTP3"
"NAT10","TNIP1"
"TNIP1","WDR46"
"CBX4","TNIP1"
"SLC25A1","TNIP1"
"GNB2","TNIP1"
"TAF4","TNIP1"
"RPL23","TNIP1"
"FEN1","TNIP1"
